,Especie,Ticker,Spot,CallPut,Strike,TTM,Last,Moneyness,impliedVolatility,Bid,Ask
4005,TSLA230915P00875000,TSLA,725.780029296875,P,875.0,450,300.0,0.829462890625,0.5630765738677979,275.85,283.3
4006,TSLA230915C00880000,TSLA,725.780029296875,C,880.0,450,160.45,0.8247500332919034,0.6583209827423097,155.8,163.3
4007,TSLA230915P00880000,TSLA,725.780029296875,P,880.0,450,271.95,0.8247500332919034,0.5622869394302368,279.25,286.7
4008,TSLA230915C00900000,TSLA,725.780029296875,C,900.0,450,147.0,0.8064222547743055,0.6572757661437989,150.35,157.7
4009,TSLA230915P00900000,TSLA,725.780029296875,P,900.0,450,301.2,0.8064222547743055,0.5556265446090699,291.7,299.5
4010,TSLA230915C00920000,TSLA,725.780029296875,C,920.0,450,146.5,0.7888913361922555,0.6523586705398561,143.35,151.55
4011,TSLA230915P00920000,TSLA,725.780029296875,P,920.0,450,291.41,0.7888913361922555,0.5550047551727296,306.55,314.25
4012,TSLA230915C00925000,TSLA,725.780029296875,C,925.0,450,113.9,0.7846270586993244,0.6486851538085938,139.95,150.15
4013,TSLA230915P00925000,TSLA,725.780029296875,P,925.0,450,330.28,0.7846270586993244,0.5495116460418702,307.05,317.8
4014,TSLA230915C00940000,TSLA,725.780029296875,C,940.0,450,151.56,0.7721064141456117,0.6501347242736817,137.8,146.05
4015,TSLA230915P00940000,TSLA,725.780029296875,P,940.0,450,376.1,0.7721064141456117,0.5464103281784058,317.35,328.4
4016,TSLA230915C00950000,TSLA,725.780029296875,C,950.0,450,141.6,0.7639789782072368,0.6457364223098755,133.9,142.45
4017,TSLA230915P00950000,TSLA,725.780029296875,P,950.0,450,376.95,0.7639789782072368,0.5467345742034913,326.65,334.7
4018,TSLA230915C00960000,TSLA,725.780029296875,C,960.0,450,109.88,0.7560208638509115,0.648429571647644,132.85,140.65
4019,TSLA230915P00960000,TSLA,725.780029296875,P,960.0,450,380.75,0.7560208638509115,0.5549093886947634,336.05,346.0
4020,TSLA230915C00975000,TSLA,725.780029296875,C,975.0,450,102.45,0.7443897736378206,0.6468159708404542,128.9,136.85
4021,TSLA230915P00975000,TSLA,725.780029296875,P,975.0,450,371.76,0.7443897736378206,0.552441304244995,346.95,356.95
4022,TSLA230915C00980000,TSLA,725.780029296875,C,980.0,450,129.78,0.7405918666294643,0.6422116772842408,124.9,135.7
4023,TSLA230915P00980000,TSLA,725.780029296875,P,980.0,450,365.47,0.7405918666294643,0.5411193959808351,347.45,357.15
4024,TSLA230915C01000000,TSLA,725.780029296875,C,1000.0,450,127.0,0.725780029296875,0.6439473471832275,123.1,130.05
4025,TSLA230915P01000000,TSLA,725.780029296875,P,1000.0,450,393.85,0.725780029296875,0.5358322784423828,360.85,372.15
4026,TSLA230915C01020000,TSLA,725.780029296875,C,1020.0,450,110.4,0.7115490483302697,0.6418263967132569,117.6,125.95
4027,TSLA230915P01020000,TSLA,725.780029296875,P,1020.0,450,395.87,0.7115490483302697,0.5320939125061035,375.6,387.2
4028,TSLA230915C01025000,TSLA,725.780029296875,C,1025.0,450,90.1,0.7080780773628049,0.6325949216461182,113.1,122.55
4029,TSLA230915P01025000,TSLA,725.780029296875,P,1025.0,450,436.85,0.7080780773628049,0.533482448425293,380.2,391.55
4030,TSLA230915C01040000,TSLA,725.780029296875,C,1040.0,450,116.46,0.6978654127854568,0.639674928970337,113.9,120.35
4031,TSLA230915P01040000,TSLA,725.780029296875,P,1040.0,450,415.95,0.6978654127854568,0.5298890395355225,391.65,402.3
4032,TSLA230915C01050000,TSLA,725.780029296875,C,1050.0,450,115.69,0.6912190755208333,0.639674928970337,112.2,118.2
4033,TSLA230915P01050000,TSLA,725.780029296875,P,1050.0,450,417.94,0.6912190755208333,0.5295037589645387,400.1,410.0
4034,TSLA230915C01060000,TSLA,725.780029296875,C,1060.0,450,105.0,0.6846981408461085,0.6275443129730225,106.55,112.4
4035,TSLA230915P01060000,TSLA,725.780029296875,P,1060.0,450,416.3,0.6846981408461085,0.5261583029174804,406.8,417.75
4036,TSLA230915C01075000,TSLA,725.780029296875,C,1075.0,450,84.21,0.6751442132994186,0.6366003137207032,106.15,113.0
4037,TSLA230915P01075000,TSLA,725.780029296875,P,1075.0,450,492.69,0.6751442132994186,0.5245256288146973,419.0,429.45
4038,TSLA230915C01080000,TSLA,725.780029296875,C,1080.0,450,80.71,0.6720185456452547,0.6369283744049072,105.75,111.8
4039,TSLA230915P01080000,TSLA,725.780029296875,P,1080.0,450,404.79,0.6720185456452547,0.5288133056640626,425.75,433.6
4040,TSLA230915C01100000,TSLA,725.780029296875,C,1100.0,450,105.75,0.6598000266335228,0.6368673398590088,104.5,105.95
4041,TSLA230915P01100000,TSLA,725.780029296875,P,1100.0,450,444.4,0.6598000266335228,0.5338715436553955,443.35,452.5
4042,TSLA230915C01125000,TSLA,725.780029296875,C,1125.0,450,95.0,0.6451378038194444,0.6333273361968995,96.65,103.15
4043,TSLA230915P01125000,TSLA,725.780029296875,P,1125.0,450,495.55,0.6451378038194444,0.5177279062652589,459.25,469.5
4044,TSLA230915C01150000,TSLA,725.780029296875,C,1150.0,450,98.2,0.6311130689538044,0.6322668609619142,92.6,98.5
4045,TSLA230915P01150000,TSLA,725.780029296875,P,1150.0,450,537.5,0.6311130689538044,0.5123873834991456,478.75,489.85
4046,TSLA230915C01175000,TSLA,725.780029296875,C,1175.0,450,84.45,0.6176851313164894,0.6308172904968261,88.3,94.25
4047,TSLA230915P01175000,TSLA,725.780029296875,P,1175.0,450,563.2,0.6176851313164894,0.5097705273437501,500.2,510.3
4048,TSLA230915C01200000,TSLA,725.780029296875,C,1200.0,450,80.45,0.6048166910807292,0.6290778059387208,83.85,90.35
4049,TSLA230915P01200000,TSLA,725.780029296875,P,1200.0,450,543.38,0.6048166910807292,0.5073215161895752,520.8,532.15
4050,TSLA230915C01225000,TSLA,725.780029296875,C,1225.0,450,83.8,0.5924734933035715,0.628505607070923,80.15,86.75
4051,TSLA230915P01225000,TSLA,725.780029296875,P,1225.0,450,500.14,0.5924734933035715,0.4906209385681153,533.45,544.25
4052,TSLA230915C01250000,TSLA,725.780029296875,C,1250.0,450,79.4,0.5806240234375,0.6246451720428466,75.75,82.25
4053,TSLA230915P01250000,TSLA,725.780029296875,P,1250.0,450,586.0,0.5806240234375,0.5001881036376954,563.3,574.7
4054,TSLA230915C01275000,TSLA,725.780029296875,C,1275.0,450,59.25,0.5692392386642157,0.6263007341003419,73.1,79.55
4055,TSLA230915P01275000,TSLA,725.780029296875,P,1275.0,450,653.4,0.5692392386642157,0.5099307430267335,586.0,601.75
4056,TSLA230915C01300000,TSLA,725.780029296875,C,1300.0,450,67.65,0.5582923302283653,0.6180839583587647,68.05,73.9
4057,TSLA230915P01300000,TSLA,725.780029296875,P,1300.0,450,634.94,0.5582923302283653,0.5169420864868165,606.75,618.15
4058,TSLA230915C01325000,TSLA,725.780029296875,C,1325.0,450,69.92,0.5477585126768868,0.6241454516983034,66.6,73.05
4059,TSLA230915P01325000,TSLA,725.780029296875,P,1325.0,450,637.14,0.5477585126768868,0.5021946143341066,630.0,644.6
4060,TSLA230915C01350000,TSLA,725.780029296875,C,1350.0,450,65.05,0.5376148365162037,0.618587493362427,62.4,68.7
4061,TSLA230915P01350000,TSLA,725.780029296875,P,1350.0,450,723.3,0.5376148365162037,0.511197209854126,650.9,662.25
4062,TSLA230915C01375000,TSLA,725.780029296875,C,1375.0,450,56.0,0.5278400213068182,0.6220664624786377,61.0,66.8
4063,TSLA230915P01375000,TSLA,725.780029296875,P,1375.0,450,680.4,0.5278400213068182,0.517132819442749,674.0,686.55
4064,TSLA230915C01400000,TSLA,725.780029296875,C,1400.0,450,62.25,0.518414306640625,0.6152916278839112,56.8,62.4
4065,TSLA230915P01400000,TSLA,725.780029296875,P,1400.0,450,703.95,0.518414306640625,0.5063220755004882,696.0,707.2
4066,TSLA230915C01425000,TSLA,725.780029296875,C,1425.0,450,59.55,0.5093193188048246,0.6211127976989748,55.8,61.75
4067,TSLA230915P01425000,TSLA,725.780029296875,P,1425.0,450,744.6,0.5093193188048246,0.5123873834991456,716.2,731.7
4068,TSLA230915C01450000,TSLA,725.780029296875,C,1450.0,450,43.15,0.5005379512392242,0.6200370638275148,53.4,59.05
4069,TSLA230915P01450000,TSLA,725.780029296875,P,1450.0,450,766.05,0.5005379512392242,0.500081293182373,741.05,752.45
4070,TSLA230915C01475000,TSLA,725.780029296875,C,1475.0,450,42.0,0.4920542571504237,0.6149711965179443,49.6,55.95
4071,TSLA230915P01475000,TSLA,725.780029296875,P,1475.0,450,834.45,0.4920542571504237,0.500104181137085,763.9,775.9
4072,TSLA230915C01500000,TSLA,725.780029296875,C,1500.0,450,51.6,0.4838533528645833,0.6195869340515139,48.95,54.8
4073,TSLA230915P01500000,TSLA,725.780029296875,P,1500.0,450,857.5,0.4838533528645833,0.5185900192260743,790.3,803.05
4074,TSLA230915C01525000,TSLA,725.780029296875,C,1525.0,450,48.25,0.4759213306864754,0.614284557876587,45.55,51.65
4075,TSLA230915P01525000,TSLA,725.780029296875,P,1525.0,450,892.2,0.4759213306864754,0.5046283668518066,808.45,823.9
4076,TSLA230915C01550000,TSLA,725.780029296875,C,1550.0,450,45.0,0.4682451801915323,0.6126900303649903,43.65,49.05
4077,TSLA230915P01550000,TSLA,725.780029296875,P,1550.0,450,906.25,0.4682451801915323,0.5184984674072266,837.1,850.15
4078,TSLA230915C01575000,TSLA,725.780029296875,C,1575.0,450,36.14,0.4608127170138889,0.61738969039917,42.9,48.45
4079,TSLA230915P01575000,TSLA,725.780029296875,P,1575.0,450,935.4,0.4608127170138889,0.4889119712829591,857.55,868.65
4080,TSLA230915C01600000,TSLA,725.780029296875,C,1600.0,450,44.98,0.4536125183105469,0.6125069267272951,40.25,45.4
4081,TSLA230915P01600000,TSLA,725.780029296875,P,1600.0,450,886.29,0.4536125183105469,0.5144091528320311,884.2,896.85
4082,TSLA230915C01625000,TSLA,725.780029296875,C,1625.0,450,41.8,0.4466338641826923,0.6171531815338136,39.6,44.9
4083,TSLA230915P01625000,TSLA,725.780029296875,P,1625.0,450,982.7,0.4466338641826923,0.4847768807983398,904.85,915.9
4084,TSLA230915C01650000,TSLA,725.780029296875,C,1650.0,450,41.3,0.4398666844223485,0.6120949435424806,37.0,42.1
4085,TSLA230915P01650000,TSLA,725.780029296875,P,1650.0,450,936.1,0.4398666844223485,0.5083667327880859,926.35,943.6
4086,TSLA230915C01675000,TSLA,725.780029296875,C,1675.0,450,39.65,0.43330151002798506,0.6165199481201173,36.4,41.65
4087,TSLA230915P01675000,TSLA,725.780029296875,P,1675.0,450,1027.7,0.43330151002798506,0.4956639179229737,951.85,965.65
4088,TSLA230915C01700000,TSLA,725.780029296875,C,1700.0,450,35.5,0.4269294289981618,0.6126213665008545,33.9,39.6
4089,TSLA230915P01700000,TSLA,725.780029296875,P,1700.0,450,1005.2,0.4269294289981618,0.5071002659606934,975.0,991.45
4090,TSLA230915C01725000,TSLA,725.780029296875,C,1725.0,450,36.24,0.4207420459692029,0.6159248612976074,33.4,38.75
4091,TSLA230915P01725000,TSLA,725.780029296875,P,1725.0,450,1076.4,0.4207420459692029,0.5063678514099121,998.2,1015.45
4092,TSLA230915C01750000,TSLA,725.780029296875,C,1750.0,450,34.65,0.4147314453125,0.6115151153564455,31.3,36.4
4093,TSLA230915P01750000,TSLA,725.780029296875,P,1750.0,450,1100.8,0.4147314453125,0.5030872445678712,1022.3,1039.15
4094,TSLA230915C01775000,TSLA,725.780029296875,C,1775.0,450,34.25,0.4088901573503521,0.6137505055999757,30.55,35.55
4095,TSLA230915P01775000,TSLA,725.780029296875,P,1775.0,450,1136.1,0.4088901573503521,0.5055133677673338,1047.0,1063.7
4096,TSLA230915C01800000,TSLA,725.780029296875,C,1800.0,450,29.25,0.40321112738715276,0.6149101619720458,29.7,34.45
4097,TSLA230915P01800000,TSLA,725.780029296875,P,1800.0,450,1109.72,0.40321112738715276,0.5039569868469238,1071.25,1087.75
4098,TSLA230915C01825000,TSLA,725.780029296875,C,1825.0,450,31.18,0.3976876872859589,0.6150856362915039,28.65,33.25
4099,TSLA230915P01825000,TSLA,725.780029296875,P,1825.0,450,1104.94,0.3976876872859589,0.503560262298584,1095.05,1112.0
4100,TSLA230915C01850000,TSLA,725.780029296875,C,1850.0,450,30.71,0.3923135293496622,0.615283998565674,27.6,32.15
4101,TSLA230915P01850000,TSLA,725.780029296875,P,1850.0,450,1220.05,0.3923135293496622,0.49907422317504885,1119.45,1135.8
4102,TSLA230915C01875000,TSLA,725.780029296875,C,1875.0,450,29.55,0.38708268229166665,0.6153755503845215,26.55,31.1
4103,TSLA230915P01875000,TSLA,725.780029296875,P,1875.0,450,1225.25,0.38708268229166665,0.5046741427612305,1144.4,1160.85
4104,TSLA230915C01900000,TSLA,725.780029296875,C,1900.0,450,29.3,0.3819894891036184,0.6170082244873047,25.6,30.6
4105,TSLA230915P01900000,TSLA,725.780029296875,P,1900.0,450,1247.75,0.3819894891036184,0.5050556086730957,1167.5,1185.3
4106,TSLA230915C01925000,TSLA,725.780029296875,C,1925.0,450,27.15,0.37702858664772726,0.6165275774383546,24.65,29.4
4107,TSLA230915P01925000,TSLA,725.780029296875,P,1925.0,450,1273.65,0.37702858664772726,0.5160418269348146,1192.0,1211.0
4108,TSLA230915C01950000,TSLA,725.780029296875,C,1950.0,450,19.85,0.3721948868189103,0.6107674421691898,23.05,27.1
4109,TSLA230915P01950000,TSLA,725.780029296875,P,1950.0,450,1223.76,0.3721948868189103,0.5113879428100586,1218.0,1234.9
4110,TSLA230915C01975000,TSLA,725.780029296875,C,1975.0,450,19.6,0.36748355913765823,0.6168556381225586,22.9,27.55
4111,TSLA230915P01975000,TSLA,725.780029296875,P,1975.0,450,1248.2,0.36748355913765823,0.5083972500610351,1242.5,1259.05
4112,TSLA230915C02000000,TSLA,725.780029296875,C,2000.0,450,25.07,0.3628900146484375,0.6116142964935305,21.5,25.45
4113,TSLA230915P02000000,TSLA,725.780029296875,P,2000.0,450,1274.2,0.3628900146484375,0.5033466413879395,1269.5,1283.05
4114,TSLA230915C02025000,TSLA,725.780029296875,C,2025.0,450,18.2,0.35840989101080245,0.6167793449401855,21.35,25.65
4115,TSLA230915P02025000,TSLA,725.780029296875,P,2025.0,450,1255.8,0.35840989101080245,0.5167589828491211,1292.0,1308.95
4116,TSLA230915C02050000,TSLA,725.780029296875,C,2050.0,450,18.0,0.35403903868140246,0.6165046894836428,20.25,25.05
4117,TSLA230915P02050000,TSLA,725.780029296875,P,2050.0,450,1399.2,0.35403903868140246,0.5083209568786622,1315.0,1332.65
4118,TSLA230915C02100000,TSLA,725.780029296875,C,2100.0,450,20.0,0.34560953776041664,0.6130486083221437,19.2,22.0
4119,TSLA230915P02100000,TSLA,725.780029296875,P,2100.0,450,1370.46,0.34560953776041664,0.52579209564209,1364.0,1383.5
4120,TSLA230915C02150000,TSLA,725.780029296875,C,2150.0,450,24.76,0.3375721066497093,0.6179695185852052,17.95,21.95
4121,TSLA230915P02150000,TSLA,725.780029296875,P,2150.0,450,1498.95,0.3375721066497093,0.5393417648315432,1414.05,1434.0
4122,TSLA230915C02200000,TSLA,725.780029296875,C,2200.0,450,18.55,0.3299000133167614,0.6169624485778809,16.35,20.65
4123,TSLA230915P02200000,TSLA,725.780029296875,P,2200.0,450,1528.8,0.3299000133167614,0.5397079721069337,1465.35,1483.2
4124,TSLA230915C02250000,TSLA,725.780029296875,C,2250.0,450,17.9,0.3225689019097222,0.6200599517822267,15.7,19.75
4125,TSLA230915P02250000,TSLA,725.780029296875,P,2250.0,450,1526.3,0.3225689019097222,0.8996058013153075,1590.15,1609.5
4126,TSLA230915C02275000,TSLA,725.780029296875,C,2275.0,450,15.65,0.31902418870192306,0.6204261590576172,15.2,19.2
4127,TSLA230915P02275000,TSLA,725.780029296875,P,2275.0,450,1575.9,0.31902418870192306,0.5496871203613283,1538.5,1558.0
4128,TSLA240119C00005000,TSLA,725.780029296875,C,5.0,576,651.07,145.156005859375,3.2451190747070306,715.25,733.1
4129,TSLA240119P00005000,TSLA,725.780029296875,P,5.0,576,0.07,145.156005859375,1.4296903515625,0.06,0.07
4130,TSLA240119C00010000,TSLA,725.780029296875,C,10.0,576,646.14,72.5780029296875,2.389164183349609,710.0,729.35
4131,TSLA240119P00010000,TSLA,725.780029296875,P,10.0,576,0.16,72.5780029296875,1.2421912890624998,0.08,0.11
4132,TSLA240119C00015000,TSLA,725.780029296875,C,15.0,576,653.03,48.385335286458336,2.021001041259766,704.8,724.65
4133,TSLA240119P00015000,TSLA,725.780029296875,P,15.0,576,0.27,48.385335286458336,1.0957076464843751,0.17,0.0
4134,TSLA240119C00020000,TSLA,725.780029296875,C,20.0,576,707.4,36.28900146484375,1.9538576525878906,702.25,720.1
4135,TSLA240119P00020000,TSLA,725.780029296875,P,20.0,576,0.43,36.28900146484375,1.259769326171875,0.29,0.9
4136,TSLA240119C00025000,TSLA,725.780029296875,C,25.0,576,624.9,29.031201171875,1.74060188293457,699.75,711.75
4137,TSLA240119P00025000,TSLA,725.780029296875,P,25.0,576,0.59,29.031201171875,1.109379453125,0.16,0.64
4138,TSLA240119C00030000,TSLA,725.780029296875,C,30.0,576,619.43,24.192667643229168,1.5919209857177732,695.2,705.75
4139,TSLA240119P00030000,TSLA,725.780029296875,P,30.0,576,1.15,24.192667643229168,1.1528362670898438,0.2,1.5
4140,TSLA240119C00035000,TSLA,725.780029296875,C,35.0,576,627.34,20.736572265625,1.5769064123535155,690.7,702.7
4141,TSLA240119P00035000,TSLA,725.780029296875,P,35.0,576,1.0,20.736572265625,1.1228071203613283,0.59,1.5
4142,TSLA240119C00040000,TSLA,725.780029296875,C,40.0,576,1075.9,18.144500732421875,0.0,837.5,857.0
4143,TSLA240119P00040000,TSLA,725.780029296875,P,40.0,576,1.0,18.144500732421875,1.0883834643554686,0.05,2.33
4144,TSLA240119C00045000,TSLA,725.780029296875,C,45.0,576,737.89,16.12844509548611,1.4269437832641603,681.65,692.25
4145,TSLA240119P00045000,TSLA,725.780029296875,P,45.0,576,1.09,16.12844509548611,1.0651902209472657,0.46,2.34
4146,TSLA240119C00050000,TSLA,725.780029296875,C,50.0,576,607.77,14.5156005859375,1.0000000000000003e-05,602.2,613.1
4147,TSLA240119P00050000,TSLA,725.780029296875,P,50.0,576,1.33,14.5156005859375,1.0617722692871094,1.25,2.34
4148,TSLA240119C00055000,TSLA,725.780029296875,C,55.0,576,718.64,13.196000532670455,1.3536409271240233,672.7,683.35
4149,TSLA240119P00055000,TSLA,725.780029296875,P,55.0,576,1.74,13.196000532670455,0.9780275634765626,0.75,2.0
4150,TSLA240119C00060000,TSLA,725.780029296875,C,60.0,576,610.65,12.096333821614584,1.2789342694091796,666.15,678.95
4151,TSLA240119P00060000,TSLA,725.780029296875,P,60.0,576,2.0,12.096333821614584,1.014287155151367,1.2,3.15
4152,TSLA240119C00065000,TSLA,725.780029296875,C,65.0,576,724.85,11.165846604567308,1.2962681671142577,663.8,674.55
4153,TSLA240119P00065000,TSLA,725.780029296875,P,65.0,576,2.43,11.165846604567308,0.981445498046875,1.17,3.25
4154,TSLA240119C00070000,TSLA,725.780029296875,C,70.0,576,650.0,10.3682861328125,1.2769811541748044,658.65,671.2
4155,TSLA240119P00070000,TSLA,725.780029296875,P,70.0,576,2.75,10.3682861328125,1.0129443884277345,2.4,4.0
4156,TSLA240119C00075000,TSLA,725.780029296875,C,75.0,576,663.49,9.677067057291667,1.2437171603393553,653.75,666.7
4157,TSLA240119P00075000,TSLA,725.780029296875,P,75.0,576,3.22,9.677067057291667,0.9935303381347658,2.62,4.25
4158,TSLA240119C00080000,TSLA,725.780029296875,C,80.0,576,654.67,9.072250366210938,1.2247963565063475,650.55,661.25
4159,TSLA240119P00080000,TSLA,725.780029296875,P,80.0,576,4.0,9.072250366210938,0.9465947723388672,1.7,4.55
4160,TSLA240119C00085000,TSLA,725.780029296875,C,85.0,576,1040.2,8.538588579963236,0.0,796.5,817.0
4161,TSLA240119P00085000,TSLA,725.780029296875,P,85.0,576,3.8,8.538588579963236,0.9372564868164062,2.06,4.9
4162,TSLA240119C00090000,TSLA,725.780029296875,C,90.0,576,577.88,8.064222547743055,1.1380047982788084,639.4,651.45
4163,TSLA240119P00090000,TSLA,725.780029296875,P,90.0,576,4.0,8.064222547743055,0.932739930419922,3.0,4.9
4164,TSLA240119C00095000,TSLA,725.780029296875,C,95.0,576,575.6,7.639789782072368,1.0000000000000003e-05,563.25,573.35
4165,TSLA240119P00095000,TSLA,725.780029296875,P,95.0,576,4.2,7.639789782072368,0.901368173828125,2.78,4.85
4166,TSLA240119C00100000,TSLA,725.780029296875,C,100.0,576,609.85,7.25780029296875,1.1546062777709958,633.15,643.85
4167,TSLA240119P00100000,TSLA,725.780029296875,P,100.0,576,4.8,7.25780029296875,0.9176033630371094,4.5,5.1
4168,TSLA240119C00150000,TSLA,725.780029296875,C,150.0,576,572.83,4.838533528645834,1.0448350981140138,590.75,602.6
4169,TSLA240119P00150000,TSLA,725.780029296875,P,150.0,576,9.85,4.838533528645834,0.8516860534667969,9.25,10.65
4170,TSLA240119C00200000,TSLA,725.780029296875,C,200.0,576,556.55,3.628900146484375,0.9610294424438476,550.2,561.05
4171,TSLA240119P00200000,TSLA,725.780029296875,P,200.0,576,15.65,3.628900146484375,0.7892477130126954,14.35,17.35
4172,TSLA240119C00250000,TSLA,725.780029296875,C,250.0,576,516.36,2.9031201171875,0.8997202410888672,511.3,521.1
4173,TSLA240119P00250000,TSLA,725.780029296875,P,250.0,576,25.15,2.9031201171875,0.7554498332214354,23.5,25.85
4174,TSLA240119C00300000,TSLA,725.780029296875,C,300.0,576,471.2,2.419266764322917,0.8468948416137695,471.55,483.95
4175,TSLA240119P00300000,TSLA,725.780029296875,P,300.0,576,34.75,2.419266764322917,0.7196683306884766,34.0,35.0
4176,TSLA240119C00350000,TSLA,725.780029296875,C,350.0,576,370.63,2.0736572265625,0.816835327758789,436.85,449.45
4177,TSLA240119P00350000,TSLA,725.780029296875,P,350.0,576,47.49,2.0736572265625,0.69571227142334,44.9,49.4
4178,TSLA240119C00370000,TSLA,725.780029296875,C,370.0,576,345.85,1.9615676467483107,0.8121585556793212,425.95,435.95
4179,TSLA240119P00370000,TSLA,725.780029296875,P,370.0,576,54.7,1.9615676467483107,0.6875412715911866,50.6,55.15
4180,TSLA240119C00380000,TSLA,725.780029296875,C,380.0,576,367.73,1.909947445518092,0.8056202299499511,419.0,429.35
4181,TSLA240119P00380000,TSLA,725.780029296875,P,380.0,576,55.8,1.909947445518092,0.6831238963317872,53.4,58.15
4182,TSLA240119C00390000,TSLA,725.780029296875,C,390.0,576,356.83,1.8609744340945513,0.7941686232757568,410.1,422.85
4183,TSLA240119P00390000,TSLA,725.780029296875,P,390.0,576,59.05,1.8609744340945513,0.6778444081115724,56.0,61.15
4184,TSLA240119C00400000,TSLA,725.780029296875,C,400.0,576,398.88,1.8144500732421875,0.7948552619171142,406.8,415.55
4185,TSLA240119P00400000,TSLA,725.780029296875,P,400.0,576,63.0,1.8144500732421875,0.6761964753723146,60.0,64.25
4186,TSLA240119C00410000,TSLA,725.780029296875,C,410.0,576,345.27,1.7701951934070121,0.7905141798400879,400.7,409.2
4187,TSLA240119P00410000,TSLA,725.780029296875,P,410.0,576,65.4,1.7701951934070121,0.6729616444396975,63.35,67.55
4188,TSLA240119C00420000,TSLA,725.780029296875,C,420.0,576,334.56,1.7280476888020833,0.785684821395874,393.65,403.7
4189,TSLA240119P00420000,TSLA,725.780029296875,P,420.0,576,68.95,1.7280476888020833,0.6663317668914798,65.55,70.75
4190,TSLA240119C00430000,TSLA,725.780029296875,C,430.0,576,329.97,1.6878605332485466,0.780878350906372,387.45,397.45
4191,TSLA240119P00430000,TSLA,725.780029296875,P,430.0,576,78.75,1.6878605332485466,0.6626391768646241,68.8,74.2
4192,TSLA240119C00440000,TSLA,725.780029296875,C,440.0,576,319.0,1.6495000665838069,0.7722419626617432,379.55,391.3
4193,TSLA240119P00440000,TSLA,725.780029296875,P,440.0,576,76.8,1.6495000665838069,0.6587634832000732,72.0,77.75
4194,TSLA240119C00450000,TSLA,725.780029296875,C,450.0,576,380.83,1.612844509548611,0.7716773931121826,376.05,384.4
4195,TSLA240119P00450000,TSLA,725.780029296875,P,450.0,576,79.38,1.612844509548611,0.6538273143005373,75.65,80.5
4196,TSLA240119C00460000,TSLA,725.780029296875,C,460.0,576,340.0,1.577782672384511,0.7696556237792969,368.7,380.85
4197,TSLA240119P00460000,TSLA,725.780029296875,P,460.0,576,84.24,1.577782672384511,0.651416449737549,79.15,84.65
4198,TSLA240119C00470000,TSLA,725.780029296875,C,470.0,576,309.16,1.5442128282912233,0.7587456986999512,361.15,373.45
4199,TSLA240119P00470000,TSLA,725.780029296875,P,470.0,576,85.8,1.5442128282912233,0.6478154115295411,82.75,88.3
4200,TSLA240119C00480000,TSLA,725.780029296875,C,480.0,576,297.69,1.512041727701823,0.7437540883636473,352.6,365.05
4201,TSLA240119P00480000,TSLA,725.780029296875,P,480.0,576,106.63,1.512041727701823,0.644481399459839,86.3,92.25
4202,TSLA240119C00490000,TSLA,725.780029296875,C,490.0,576,311.76,1.4811837332589286,0.7503915952301026,349.0,362.2
4203,TSLA240119P00490000,TSLA,725.780029296875,P,490.0,576,93.6,1.4811837332589286,0.6397588514709474,90.2,95.3
4204,TSLA240119C00500000,TSLA,725.780029296875,C,500.0,576,348.0,1.45156005859375,0.752230260925293,346.3,356.35
4205,TSLA240119P00500000,TSLA,725.780029296875,P,500.0,576,98.65,1.45156005859375,0.6368368225860596,93.7,99.75
4206,TSLA240119C00510000,TSLA,725.780029296875,C,510.0,576,315.9,1.4230980966605393,0.746996548614502,340.0,350.7
4207,TSLA240119P00510000,TSLA,725.780029296875,P,510.0,576,100.85,1.4230980966605393,0.6339376816558839,97.9,103.65
4208,TSLA240119C00520000,TSLA,725.780029296875,C,520.0,576,297.35,1.3957308255709135,0.7447153824615478,335.15,345.2
4209,TSLA240119P00520000,TSLA,725.780029296875,P,520.0,576,105.5,1.3957308255709135,0.631839619140625,102.8,107.4
4210,TSLA240119C00530000,TSLA,725.780029296875,C,530.0,576,339.73,1.369396281692217,0.7388865833282471,328.55,339.7
4211,TSLA240119P00530000,TSLA,725.780029296875,P,530.0,576,111.5,1.369396281692217,0.6270102606964113,106.1,111.45
4212,TSLA240119C00540000,TSLA,725.780029296875,C,540.0,576,283.2,1.3440370912905093,0.7352702864837646,323.2,334.2
4213,TSLA240119P00540000,TSLA,725.780029296875,P,540.0,576,117.0,1.3440370912905093,0.6233100413513184,109.8,115.8
4214,TSLA240119C00550000,TSLA,725.780029296875,C,550.0,576,310.75,1.3196000532670455,0.7336910176086426,319.75,328.0
4215,TSLA240119P00550000,TSLA,725.780029296875,P,550.0,576,121.8,1.3196000532670455,0.6229285754394531,115.15,120.45
4216,TSLA240119C00560000,TSLA,725.780029296875,C,560.0,576,260.6,1.2960357666015625,0.7307842473602294,313.8,323.7
4217,TSLA240119P00560000,TSLA,725.780029296875,P,560.0,576,125.95,1.2960357666015625,0.6187553383636475,119.0,124.65
4218,TSLA240119C00580000,TSLA,725.780029296875,C,580.0,576,304.65,1.2513448780980603,0.7227582045745848,302.5,313.55
4219,TSLA240119P00580000,TSLA,725.780029296875,P,580.0,576,131.95,1.2513448780980603,0.6134911087799073,127.6,134.25
4220,TSLA240119C00600000,TSLA,725.780029296875,C,600.0,576,291.9,1.2096333821614584,0.7161054390716552,294.75,301.0
4221,TSLA240119P00600000,TSLA,725.780029296875,P,600.0,576,144.7,1.2096333821614584,0.608524422607422,137.7,143.05
